# NEM 2010 half-hourly demand
#
# NSW   QLD     SA1     TAS    VIC
8407.46 6394.29 1521.03 1160.07 5819.66
8176.98 6400.36 1475.90 1165.48 5626.10
8026.20 6229.17 1417.65 1140.61 5443.44
8208.16 6039.39 1399.11 1111.23 5363.29
8176.15 5919.73 1404.67 1076.28 5259.35
8157.24 5836.86 1412.10 1054.63 5470.84
8090.08 5637.71 1584.82 1029.82 5291.56
7832.50 5480.73 1511.23 991.71 5065.15
7648.91 5303.26 1452.14 984.30 4864.71
7419.07 5138.47 1348.42 973.88 5155.51
7170.88 4955.44 1240.52 959.76 4923.16
6820.03 4882.11 1165.19 957.02 4730.20
6536.02 4834.73 1122.83 956.23 4580.00
6312.21 4763.74 1086.68 960.29 4426.13
6231.21 4779.55 1061.76 954.14 4376.57
6156.76 4826.37 1044.68 951.93 4364.51
6170.04 4834.90 1035.64 956.50 4338.64
6258.69 4913.80 1041.46 972.21 4364.32
6386.84 4986.41 1053.88 976.61 4430.77
6579.94 5065.88 1062.37 999.79 4602.53
6868.35 5248.39 1103.60 1040.83 4740.79
7109.87 5558.24 1100.44 1085.73 4804.03
7537.18 5793.03 1133.78 1117.72 4968.62
7916.24 6063.41 1175.24 1148.72 5144.28
8220.83 6275.79 1231.59 1175.01 5301.15
8584.40 6401.62 1300.53 1187.76 5436.35
8596.28 6440.95 1278.20 1170.81 5486.20
8668.35 6480.70 1272.35 1179.50 5537.36
8624.05 6518.56 1269.48 1161.20 5533.94
8547.12 6525.08 1293.22 1146.99 5495.72
8511.05 6575.51 1259.84 1130.44 5518.94
8434.23 6573.70 1279.15 1101.58 5481.51
8378.04 6593.96 1311.87 1091.11 5468.14
8333.11 6625.41 1288.85 1080.73 5440.77
8306.31 6644.78 1254.67 1063.95 5361.54
8326.11 6673.19 1209.49 1056.39 5354.21
8298.79 6712.89 1206.62 1025.46 5326.16
8340.02 6733.05 1212.67 1024.32 5275.85
8290.68 6788.69 1188.39 1023.12 5302.43
8028.14 6754.64 1184.59 1037.47 5293.47
8154.14 6760.97 1194.99 1060.74 5292.23
8331.86 6768.45 1248.59 1088.95 5391.33
8605.01 6849.69 1305.18 1119.82 5466.96
8946.08 6975.86 1310.77 1166.30 5656.05
8789.82 6958.19 1356.03 1151.29 5706.88
8577.26 6733.44 1349.61 1110.87 5628.83
8311.43 6553.22 1317.59 1100.36 5501.13
8147.33 6385.13 1282.55 1086.14 5388.35
8099.27 6273.70 1249.99 1050.12 5262.58
7883.84 6220.17 1222.61 1037.00 5181.52
7770.54 6097.42 1160.27 995.46 5075.62
7721.06 5991.29 1119.43 995.93 4966.88
7714.12 5891.12 1138.28 961.96 4895.18
7639.30 5847.87 1164.04 934.51 5074.35
7492.84 5632.93 1373.58 918.38 4898.81
7235.44 5425.52 1293.33 921.35 4657.43
7017.01 5325.48 1225.81 891.09 4513.75
6828.69 5142.88 1096.55 867.52 4852.30
6652.93 5006.90 1025.07 852.15 4663.99
6347.52 4903.54 942.27 856.89 4499.50
6157.74 4853.63 891.38 872.27 4326.58
6039.40 4843.95 856.36 879.94 4216.74
6004.42 4802.28 837.86 860.52 4144.65
5966.80 4824.13 817.62 862.16 4018.67
5943.22 4851.35 822.46 863.11 4021.04
6025.32 4885.39 814.70 872.52 3980.09
6093.38 4909.41 834.40 875.16 4039.39
6165.54 4997.64 824.80 890.43 4144.93
6325.14 5079.01 855.19 910.13 4157.90
6577.25 5324.99 857.05 938.99 4159.09
6931.29 5502.35 855.72 990.40 4181.45
7295.06 5734.16 884.37 1026.46 4347.42
7581.67 5933.97 928.00 1053.32 4486.83
7926.75 6071.06 974.38 1083.66 4609.39
8012.90 6220.08 1014.86 1080.40 4725.90
8211.18 6333.62 1023.77 1105.88 4853.65
8256.73 6405.35 1059.40 1073.71 4943.88
8259.35 6425.70 1115.40 1072.73 4932.59
8240.40 6514.26 1131.62 1061.75 4941.57
8265.65 6633.76 1173.98 1050.89 4931.87
8247.63 6680.77 1209.12 1040.03 4946.80
8205.08 6739.48 1216.76 1031.73 4906.28
8127.46 6812.53 1239.10 1033.00 4855.18
8095.01 6851.47 1203.90 1043.76 4872.92
8084.63 6828.63 1178.87 1045.42 4861.59
8103.63 6917.77 1194.81 1058.49 4892.02
8088.99 6900.42 1177.37 1056.16 4909.06
8126.49 6898.82 1195.63 1070.57 4984.66
8139.99 6873.24 1222.23 1101.59 5124.15
8191.42 6952.73 1205.00 1164.48 5187.45
8469.93 7090.66 1232.65 1212.08 5357.24
8841.74 7270.88 1303.80 1258.42 5649.82
8738.24 7249.57 1395.15 1273.53 5834.75
8437.82 7068.42 1405.01 1259.92 5667.37
8314.64 6887.31 1397.33 1233.61 5562.72
8086.16 6721.25 1373.15 1217.66 5508.33
8066.57 6542.21 1346.73 1183.40 5357.39
7776.56 6411.30 1333.27 1139.12 5192.08
7620.62 6196.57 1321.74 1107.49 5058.14
7709.07 6044.62 1312.44 1059.06 4939.00
7631.85 5924.56 1337.33 1013.23 4872.12
7508.33 5800.53 1313.28 982.86 4954.05
7306.55 5572.14 1514.94 958.02 4826.36
7071.90 5448.79 1485.15 924.95 4631.87
6862.05 5258.10 1444.29 912.60 4524.41
6741.68 5066.68 1348.42 907.23 4814.47
6675.16 4945.23 1246.02 920.51 4698.35
6421.98 4885.46 1211.95 940.49 4532.57
6223.70 4892.00 1172.69 929.64 4333.20
6134.06 4859.82 1147.61 916.57 4214.71
6075.46 4851.79 1137.59 912.51 4149.35
6121.19 4902.64 1109.22 899.85 4164.11
6260.60 4971.61 1095.21 899.03 4213.75
6560.50 5127.06 1099.93 905.85 4366.11
6839.47 5386.30 1162.52 946.59 4568.97
7341.11 5765.70 1225.67 1020.72 4955.71
7852.28 6153.31 1344.59 1126.59 5337.51
8147.78 6536.07 1418.53 1239.76 5691.78
8520.58 6809.47 1471.51 1289.95 5959.27
8838.03 7050.25 1533.13 1286.63 6139.60
9024.39 7175.80 1584.62 1263.50 6184.64
9216.68 7278.67 1623.18 1232.61 6131.13
9223.67 7286.15 1622.06 1184.81 6187.16
9265.32 7342.32 1616.68 1176.87 6224.67
9257.66 7367.66 1623.37 1165.81 6232.14
9219.08 7378.31 1640.55 1152.90 6160.79
9268.09 7357.34 1661.41 1163.57 6202.39
9271.99 7342.19 1656.31 1148.34 6234.46
9273.39 7336.28 1645.97 1141.06 6189.26
9281.29 7349.75 1655.21 1136.78 6225.72
9335.44 7348.57 1692.40 1121.68 6182.19
9313.74 7334.12 1672.72 1116.85 6157.15
9289.15 7323.64 1657.28 1078.16 6020.81
9209.64 7305.96 1630.02 1107.43 6184.17
9173.81 7296.26 1625.93 1124.49 6148.91
9188.55 7269.09 1624.11 1135.01 6172.49
9239.64 7237.00 1618.18 1173.17 6285.33
9265.96 7354.79 1637.04 1227.31 6428.48
9500.26 7399.26 1658.91 1296.02 6623.33
9755.15 7324.95 1686.80 1343.43 6799.86
9587.00 7150.81 1749.23 1323.75 6763.61
9369.55 6983.68 1760.49 1296.21 6605.16
9065.21 6801.60 1708.51 1278.46 6458.54
8893.30 6635.24 1675.91 1264.81 6279.97
8724.10 6522.38 1627.29 1235.75 6161.27
8470.25 6482.36 1582.62 1217.26 5990.02
8224.62 6220.89 1538.88 1165.67 5773.20
8370.31 6011.16 1513.58 1140.32 5527.17
8254.40 5848.51 1494.63 1098.22 5339.75
8164.54 5754.49 1456.42 1052.79 5497.74
8063.94 5503.37 1628.95 975.79 5241.96
7557.79 5337.76 1565.51 975.73 5079.23
7396.79 5177.66 1509.00 966.49 4907.07
7302.38 4988.20 1408.54 949.55 5208.09
7233.06 4872.46 1313.11 972.06 5055.39
6928.05 4793.48 1242.90 960.55 4868.62
6687.11 4749.51 1195.72 960.27 4690.02
6531.11 4730.58 1170.61 953.11 4576.24
6449.61 4731.75 1160.09 961.72 4476.79
6498.11 4734.26 1156.96 968.10 4454.38
6576.65 4842.32 1153.24 978.82 4482.60
6839.58 5047.88 1169.36 996.79 4620.83
7167.86 5265.73 1209.55 1025.30 4766.20
7800.91 5669.44 1259.50 1089.00 5203.16
8321.28 6029.93 1373.35 1200.41 5568.86
8509.00 6445.23 1449.70 1308.48 5907.01
8902.08 6664.20 1509.64 1342.51 6217.95
9120.09 6771.18 1583.56 1315.56 6369.78
9248.97 6731.07 1602.00 1276.79 6381.26
9368.84 6758.32 1643.97 1250.49 6365.86
9456.30 6744.45 1665.26 1223.19 6343.55
9557.45 6761.96 1654.98 1186.28 6354.77
9534.65 6764.03 1661.08 1166.33 6384.38
9481.69 6736.87 1657.02 1161.30 6365.23
9377.93 6799.35 1678.88 1157.78 6406.04
9365.60 6727.69 1677.75 1153.65 6414.58
9325.43 6790.84 1677.71 1152.77 6387.22
9369.55 6771.23 1692.89 1124.98 6370.91
9185.32 6763.94 1714.82 1131.22 6329.36
9135.94 6729.54 1709.89 1138.37 6121.16
9184.72 6750.49 1687.43 1129.34 6291.15
9237.94 6733.09 1679.07 1131.65 6313.09
9161.57 6738.77 1651.78 1144.96 6316.34
9184.11 6781.29 1644.39 1169.84 6299.70
9241.37 6758.47 1629.38 1205.85 6351.24
9219.04 6755.45 1631.30 1239.17 6458.31
9556.35 6879.76 1646.06 1277.74 6632.72
9805.49 6978.02 1685.06 1310.02 6817.07
9688.99 6836.74 1747.18 1315.76 6838.08
9474.46 6621.42 1735.39 1296.27 6604.47
9201.45 6550.97 1704.62 1283.72 6504.18
8970.80 6416.78 1657.07 1280.43 6302.46
8796.74 6293.96 1609.03 1239.24 6211.64
8603.34 6271.08 1556.00 1216.03 6024.33
8440.48 6046.57 1557.75 1167.79 5835.36
8540.50 5845.28 1524.97 1107.21 5623.52
8402.79 5707.63 1496.60 1048.48 5404.11
8332.86 5591.95 1456.77 1013.28 5598.96
8259.00 5360.92 1617.01 998.18 5397.22
8052.77 5172.15 1538.28 979.63 5150.68
7850.36 4996.85 1493.46 968.86 4972.21
7654.99 4816.18 1404.67 951.53 5257.54
7448.86 4715.09 1302.05 946.75 5105.06
7086.17 4608.08 1230.53 955.76 4905.84
6799.06 4581.68 1197.43 960.42 4741.59
6611.96 4558.69 1172.07 935.30 4606.27
6502.37 4575.28 1147.97 951.03 4543.71
6516.36 4662.27 1152.00 959.02 4503.15
6608.70 4737.48 1155.48 982.10 4537.51
6868.75 4910.31 1169.06 963.33 4639.77
7223.69 5151.38 1215.47 999.93 4833.95
7818.75 5535.85 1278.40 1053.91 5261.03
8260.54 5842.40 1381.61 1145.48 5658.17
8495.33 6244.48 1446.55 1246.46 5971.79
8764.46 6420.69 1520.81 1270.28 6308.95
9031.75 6462.47 1577.27 1246.39 6374.07
9195.44 6531.49 1631.63 1223.40 6361.36
9360.33 6595.84 1649.97 1177.63 6434.67
9381.07 6587.31 1655.65 1173.25 6420.50
9394.55 6647.17 1652.33 1143.37 6410.15
9454.63 6651.19 1655.49 1132.21 6391.11
9355.45 6669.48 1670.91 1105.88 6371.12
9347.52 6708.37 1666.98 1119.96 6325.78
9376.60 6702.38 1678.40 1140.45 6335.32
9363.03 6692.56 1671.76 1127.42 6322.41
9390.14 6697.96 1681.25 1121.29 6333.85
9367.33 6727.10 1691.55 1119.46 6340.84
9336.47 6747.52 1677.13 1114.15 6320.94
9371.90 6726.62 1663.81 1096.65 6294.97
9362.94 6703.28 1656.63 1092.94 6236.74
9318.94 6697.58 1640.96 1092.77 6237.81
9267.80 6776.70 1636.62 1127.77 6275.51
9264.78 6754.76 1617.89 1132.62 6325.82
9232.33 6786.78 1620.74 1191.32 6438.40
9572.18 6889.53 1653.34 1248.40 6588.09
9789.42 6951.11 1675.02 1267.28 6715.71
9609.79 6869.12 1707.15 1275.75 6704.82
9352.34 6652.87 1710.36 1266.34 6541.74
9112.28 6501.28 1656.90 1265.37 6395.06
8868.68 6424.23 1611.13 1222.38 6306.58
8688.93 6341.98 1582.22 1212.94 6192.28
8511.22 6248.77 1531.63 1178.99 6052.90
8259.74 6009.02 1513.32 1120.29 5807.16
8409.11 5826.25 1488.47 1059.62 5591.15
8334.34 5740.38 1450.61 1011.90 5338.80
8220.15 5625.27 1423.13 953.13 5528.41
8124.50 5437.33 1581.22 938.18 5351.70
7954.17 5199.51 1509.06 915.20 5099.32
7770.48 5073.28 1457.16 905.57 4944.97
7591.05 4883.54 1357.89 904.11 5201.54
7397.39 4765.30 1265.70 888.47 5063.96
7048.99 4682.11 1202.68 891.01 4857.69
6763.60 4611.45 1157.59 910.52 4695.78
6590.37 4606.31 1138.89 901.99 4550.48
6511.06 4606.44 1135.77 920.12 4489.86
6497.96 4657.72 1137.93 928.46 4495.43
6585.90 4773.80 1132.22 926.30 4534.93
6829.91 4942.63 1157.39 961.07 4629.94
7191.33 5180.41 1192.17 986.20 4818.00
7778.47 5541.97 1260.04 1079.58 5190.71
8183.02 5918.02 1362.79 1174.51 5617.66
8423.94 6278.04 1414.94 1271.86 5906.42
8825.01 6468.90 1486.20 1320.06 6262.00
9062.58 6579.37 1560.13 1288.64 6317.80
9163.27 6721.55 1613.83 1271.34 6344.39
9358.95 6742.30 1649.73 1235.86 6416.13
9435.88 6711.45 1669.84 1213.57 6372.83
9527.45 6760.76 1661.43 1189.54 6381.42
9586.48 6818.94 1671.32 1170.15 6388.82
9538.06 6835.32 1671.21 1167.84 6357.34
9516.72 6865.70 1684.52 1139.09 6389.21
9518.65 6898.51 1723.21 1134.93 6358.08
9521.82 6884.10 1732.41 1124.58 6358.79
9532.49 6902.69 1731.31 1121.57 6375.03
9514.75 6906.09 1747.52 1142.30 6329.93
9489.09 6833.41 1734.58 1161.08 6317.54
9440.15 6788.30 1730.63 1163.41 6292.67
9428.94 6875.14 1709.13 1164.26 6207.82
9387.40 6903.85 1698.42 1172.46 6229.12
9305.32 6918.78 1667.71 1190.22 6316.11
9322.05 6860.12 1651.62 1213.30 6367.92
9313.09 6828.77 1660.14 1245.32 6358.85
9635.58 7031.44 1651.74 1316.87 6535.62
9827.25 7116.71 1692.68 1359.05 6697.99
9671.22 6986.41 1758.05 1328.68 6720.41
9384.81 6781.22 1735.92 1300.41 6489.59
9209.11 6629.73 1701.60 1301.96 6418.11
9024.10 6531.47 1662.60 1292.08 6309.32
8863.03 6457.70 1614.58 1251.53 6144.61
8591.01 6385.33 1550.65 1229.67 5925.32
8293.96 6095.75 1503.64 1195.59 5706.17
8398.07 5916.10 1465.93 1152.79 5529.79
8307.66 5753.36 1461.46 1122.17 5360.69
8231.76 5623.24 1417.72 1086.14 5523.76
8109.30 5440.48 1575.13 1075.73 5320.83
7929.11 5220.40 1498.92 1062.26 5087.83
7748.94 5036.78 1467.36 1037.28 4953.65
7568.63 4850.08 1373.68 1021.80 5227.61
7341.60 4767.93 1292.72 1000.10 5063.73
6970.25 4681.13 1207.95 1000.81 4905.76
6671.92 4648.97 1153.55 999.52 4781.23
6508.62 4628.03 1105.40 995.62 4720.13
6428.08 4667.18 1078.79 964.85 4602.94
6412.81 4715.75 1081.12 961.99 4618.28
6526.32 4787.83 1093.08 1000.38 4674.83
6802.19 4962.52 1107.57 1057.71 4769.53
7130.13 5219.71 1137.15 1082.98 4931.46
7628.50 5620.26 1197.53 1158.48 5305.99
8069.72 6010.37 1293.53 1250.08 5626.59
8382.33 6360.33 1342.89 1311.08 5944.73
8765.09 6550.41 1417.89 1338.91 6129.63
9104.48 6663.93 1502.14 1364.68 6258.15
9280.21 6733.19 1550.06 1351.61 6245.86
9461.71 6737.24 1592.26 1301.48 6285.17
9573.21 6705.15 1608.00 1284.02 6275.34
9648.18 6735.97 1607.08 1248.41 6291.25
9653.07 6781.52 1602.17 1221.62 6340.12
9595.02 6786.83 1620.97 1193.97 6360.17
9673.39 6798.00 1648.49 1178.09 6448.00
9634.84 6791.81 1676.69 1157.80 6454.06
9592.33 6742.64 1663.50 1156.46 6461.96
9524.49 6765.97 1667.25 1130.04 6491.33
9515.19 6744.25 1687.37 1137.87 6486.01
9435.14 6715.68 1691.64 1161.52 6492.14
9355.97 6681.76 1683.16 1170.43 6416.11
9250.46 6659.70 1698.88 1173.08 6392.78
9180.95 6622.15 1682.67 1160.55 6409.85
9172.34 6628.09 1658.16 1137.70 6342.55
9212.78 6660.89 1625.84 1164.73 6289.31
9240.30 6628.26 1620.93 1216.36 6299.15
9513.44 6758.13 1633.13 1263.45 6307.59
9635.38 6757.09 1629.48 1265.66 6426.78
9368.36 6644.59 1662.86 1250.71 6411.82
9065.73 6447.58 1628.12 1242.86 6276.42
8874.39 6315.88 1578.33 1208.35 6149.39
8706.73 6228.74 1525.53 1202.37 6015.90
8505.56 6139.12 1505.56 1188.80 5885.77
8247.74 6158.39 1463.74 1148.47 5685.99
8106.95 5933.05 1438.69 1109.42 5542.68
8281.56 5796.74 1434.38 1080.81 5394.27
8280.61 5673.72 1406.16 1056.01 5289.10
8242.88 5624.48 1401.53 1019.55 5495.97
8136.02 5434.98 1577.59 983.98 5307.75
7902.50 5245.83 1503.55 976.97 5058.01
7776.20 5053.73 1432.28 967.97 4920.05
7580.97 4908.92 1325.57 947.66 5142.64
7293.16 4750.37 1224.14 965.03 4978.15
6925.26 4662.32 1177.67 952.37 4744.00
6667.93 4598.16 1120.24 951.19 4550.03
6417.33 4584.66 1080.26 932.47 4467.07
6359.85 4542.92 1064.70 920.32 4402.66
6303.78 4584.11 1026.25 925.00 4347.43
6339.46 4611.04 1002.96 942.96 4301.09
6404.28 4712.80 1016.80 946.11 4324.21
6516.48 4794.69 1032.86 959.13 4388.33
6659.26 4936.40 1036.54 969.57 4576.02
6920.92 5142.74 1077.73 981.27 4675.38
7231.19 5423.07 1098.68 1027.58 4771.50
7672.68 5661.95 1137.11 1078.16 4931.08
8048.75 5915.75 1193.50 1114.18 5113.38
8305.50 6128.50 1253.38 1137.72 5228.65
8599.46 6207.54 1318.94 1135.56 5371.54
8641.87 6227.09 1383.92 1130.56 5427.56
8711.83 6243.91 1425.17 1114.76 5480.71
8675.60 6242.50 1432.97 1097.39 5490.72
8641.65 6212.37 1438.56 1075.21 5560.95
8614.69 6249.28 1437.54 1048.80 5581.51
8625.25 6148.49 1462.99 1019.84 5585.52
8535.16 6125.06 1448.05 1012.43 5555.26
8510.87 6110.32 1453.31 1011.57 5543.95
8427.71 6082.72 1479.69 994.71 5498.05
8374.69 6067.68 1477.60 990.91 5518.34
8296.44 6068.28 1466.92 864.30 5456.19
8279.54 6051.12 1471.15 907.73 5448.36
8285.22 6071.08 1455.67 986.34 5461.77
8338.12 6059.65 1433.26 1002.74 5461.04
8440.28 6152.92 1428.24 1009.09 5533.83
8435.33 6189.74 1474.51 1042.71 5579.65
8793.89 6388.72 1466.17 1097.19 5705.67
9042.68 6523.94 1495.83 1146.82 5893.29
8862.22 6394.20 1570.79 1146.07 5844.25
8532.97 6203.19 1549.38 1117.55 5668.50
8330.20 6047.30 1498.55 1112.36 5535.98
8139.86 5910.94 1437.63 1097.80 5399.95
8026.99 5781.46 1398.45 1082.91 5260.33
7896.96 5794.59 1360.77 1060.75 5184.29
7735.05 5685.99 1352.35 1028.29 5070.37
7840.96 5574.56 1347.36 1006.95 4998.22
7744.93 5561.43 1352.53 984.69 4896.12
7756.59 5476.51 1366.57 955.89 5083.12
7561.02 5349.16 1555.68 953.55 4927.80
7370.35 5199.38 1477.18 952.32 4682.45
7187.19 5036.55 1434.07 942.90 4529.33
6979.37 4889.70 1318.26 923.16 4829.05
6823.36 4725.26 1210.67 906.90 4643.56
6468.01 4658.30 1088.78 894.70 4450.30
6337.42 4584.25 1060.17 882.82 4281.42
6172.01 4559.11 1074.43 883.77 4157.17
6199.39 4527.54 1040.01 901.66 4075.40
6122.75 4537.11 1012.28 911.92 4025.01
6086.41 4599.31 1001.19 917.54 4005.02
6206.54 4688.94 1002.20 915.33 4060.87
6137.95 4729.40 998.84 927.68 4142.49
6271.50 4761.34 1003.09 942.99 4228.39
6433.13 4852.60 1048.96 949.35 4304.95
6714.97 5127.64 1062.80 980.99 4303.19
7095.96 5323.08 1062.50 1017.15 4400.56
7507.24 5561.58 1079.13 1055.63 4618.59
7761.15 5734.55 1123.27 1083.77 4721.26
8034.20 5881.89 1179.12 1093.27 4895.60
8235.44 5917.27 1187.25 1091.87 4995.63
8374.70 6018.02 1228.13 1108.54 5124.70
8391.12 6003.38 1248.29 1126.15 5167.24
8387.07 5977.79 1237.64 1112.70 5209.78
8405.99 5984.08 1260.51 1097.14 5258.73
8336.32 5982.32 1276.78 1088.77 5268.02
8277.69 5964.00 1308.51 1073.69 5290.83
8269.30 5950.84 1333.49 1069.94 5286.95
8167.73 5963.03 1384.95 1058.07 5301.59
8168.88 5935.15 1366.71 1054.76 5293.66
8130.82 5930.65 1364.32 1055.07 5315.65
8140.10 5941.44 1360.22 1063.81 5347.90
8174.32 5968.68 1366.17 1075.56 5366.32
8195.14 5988.64 1384.23 1077.41 5362.90
8307.00 6054.39 1388.91 1110.48 5473.84
8370.24 6242.67 1430.14 1152.46 5519.73
8814.20 6522.16 1480.92 1215.76 5696.21
9074.94 6655.68 1550.32 1250.59 5932.58
8900.07 6552.25 1605.48 1251.86 5851.09
8630.17 6321.54 1574.95 1221.76 5668.20
8514.02 6190.04 1522.70 1193.54 5592.09
8369.69 6064.14 1479.67 1187.24 5493.86
8222.10 5894.72 1482.17 1166.95 5324.91
7885.55 5859.46 1454.34 1142.37 5154.74
7796.12 5694.76 1433.03 1091.13 5028.87
7824.77 5597.54 1414.30 1068.52 4938.01
7777.93 5495.38 1415.35 1043.18 4847.05
7630.98 5421.34 1406.24 1019.01 4997.83
7455.80 5289.03 1600.90 993.75 4861.78
7214.55 5141.89 1542.97 971.69 4686.06
7135.61 5000.67 1500.64 957.28 4549.38
6935.16 4856.35 1391.44 952.90 4878.51
6823.53 4736.58 1298.75 942.31 4745.68
6575.26 4688.82 1211.48 943.42 4583.23
6329.01 4624.62 1098.16 929.99 4493.93
6254.28 4605.25 1120.68 915.91 4412.57
6211.59 4612.07 1105.06 807.15 4325.36
6259.59 4660.43 1104.83 898.00 4315.24
6363.46 4759.85 1136.52 921.97 4347.86
6635.03 4999.32 1150.16 961.21 4526.31
6999.02 5205.44 1197.05 996.63 4659.26
7675.46 5602.00 1253.52 1065.79 5026.23
8110.82 6015.79 1300.28 1143.96 5412.15
8387.93 6392.22 1388.06 1235.76 5701.05
8817.81 6591.04 1478.38 1285.54 5997.97
9165.47 6705.90 1569.36 1274.97 6109.77
9398.26 6739.64 1594.79 1262.57 6179.97
9686.59 6779.01 1618.00 1226.28 6280.25
9843.73 6792.10 1631.02 1202.26 6449.70
9885.92 6845.04 1643.66 1168.98 6482.92
10003.83 6807.46 1646.97 1154.19 6561.12
9956.86 6810.86 1666.33 1141.16 6675.27
10050.67 6856.82 1698.20 1130.55 6710.16
9962.00 6827.02 1729.06 1151.31 6740.46
10033.72 6815.90 1730.48 1142.75 6735.41
10027.47 6820.33 1743.19 1132.11 6720.17
10104.48 6826.16 1781.85 1141.79 6764.15
10043.40 6780.62 1800.83 1156.78 6755.37
10019.73 6740.68 1820.14 1149.73 6778.90
9921.77 6730.97 1803.84 1132.25 6673.81
9866.26 6691.32 1796.62 1133.61 6656.91
9808.67 6700.47 1761.72 1151.38 6703.28
9760.60 6813.56 1738.01 1165.29 6679.61
9789.37 6861.38 1735.77 1217.81 6646.21
10139.62 7013.31 1734.54 1271.98 6740.68
10219.65 7032.08 1761.13 1283.66 6788.08
9888.32 6828.80 1787.70 1268.80 6673.72
9578.86 6581.82 1754.49 1245.47 6461.63
9296.05 6426.32 1692.72 1227.62 6317.38
9065.15 6323.59 1649.88 1206.83 6154.85
8807.62 6203.89 1606.79 1188.64 5986.34
8601.51 6219.24 1580.07 1145.86 5777.86
8387.26 5943.50 1547.48 1101.18 5592.02
8494.60 5783.68 1506.73 1073.36 5429.93
8346.45 5655.15 1487.99 1030.02 5306.20
8255.68 5544.00 1445.91 997.72 5501.70
8124.35 5346.63 1628.03 977.32 5255.80
7825.48 5204.92 1554.85 952.86 5010.26
7733.12 5002.30 1498.82 956.30 4899.57
7538.99 4891.06 1396.52 952.21 5170.38
7325.50 4724.75 1323.06 950.82 5014.01
6966.82 4654.05 1251.74 956.26 4799.56
6699.50 4653.88 1216.74 939.11 4638.83
6534.09 4621.11 1180.60 958.60 4614.26
6429.36 4635.94 1149.47 960.19 4541.40
6479.57 4682.02 1143.75 954.29 4541.00
6518.26 4772.75 1167.76 956.37 4566.24
6816.02 4950.18 1183.86 972.46 4651.15
7138.45 5207.27 1249.48 999.15 4780.06
7804.57 5571.20 1293.61 1065.70 5175.37
8363.27 5979.38 1388.50 1184.29 5553.67
8620.46 6337.36 1432.95 1271.43 5794.39
9024.87 6532.96 1486.76 1290.35 6069.43
9204.02 6597.92 1586.39 1298.16 6229.25
9315.61 6639.69 1636.19 1317.85 6304.37
9470.50 6740.72 1655.28 1298.23 6500.20
9681.78 6742.38 1698.25 1266.43 6625.73
9746.71 6761.80 1730.49 1250.47 6682.30
9916.50 6786.45 1745.60 1233.11 6732.09
9854.27 6810.37 1763.17 1230.42 6828.03
9828.73 6800.53 1769.28 1218.53 6970.57
9860.93 6739.78 1818.27 1208.82 6923.61
9927.22 6789.17 1811.53 1196.57 6980.21
9885.85 6796.84 1777.20 1193.38 7039.36
9862.24 6801.20 1812.22 1190.92 7089.24
9886.82 6819.34 1827.41 1204.69 7086.99
9772.11 6783.37 1830.32 1204.60 7086.77
9723.17 6736.64 1821.83 1213.20 7017.91
9721.13 6776.50 1803.64 1222.43 6936.11
9674.09 6760.41 1774.20 1241.96 6898.85
9766.37 6778.73 1724.67 1268.88 6829.32
9726.60 6808.79 1702.51 1307.46 6785.36
10099.34 7001.26 1739.67 1350.62 6873.34
10086.00 6998.51 1738.97 1348.35 6887.97
9869.09 6825.89 1774.91 1326.73 6745.31
9504.67 6645.31 1713.57 1301.33 6562.42
9313.68 6465.80 1651.35 1280.90 6385.80
9058.55 6328.76 1594.04 1264.70 6252.76
8863.85 6235.19 1540.76 1252.50 6121.43
8604.98 6264.44 1513.36 1221.70 5967.61
8352.00 6070.78 1495.60 1205.83 5766.44
8529.25 5844.50 1464.45 1145.74 5578.50
8360.22 5721.49 1450.73 1115.76 5399.40
8229.39 5545.64 1409.19 1079.58 5628.95
8093.24 5378.75 1578.63 1053.37 5429.09
7894.98 5147.13 1519.05 1025.23 5149.76
7687.01 4992.53 1459.53 1010.63 4960.90
7520.03 4870.93 1365.52 1004.89 5253.64
7260.50 4770.94 1260.76 1007.32 5080.81
6929.13 4695.96 1211.52 1005.37 4870.06
6658.28 4622.98 1167.59 1003.52 4758.49
6480.61 4610.67 1134.97 1007.87 4635.77
6390.68 4625.25 1123.22 1008.91 4591.43
6398.46 4657.17 1113.88 1007.90 4587.91
6476.61 4752.74 1130.09 1015.96 4610.40
6780.76 4939.31 1157.71 1015.49 4670.73
7121.55 5134.72 1173.17 1040.65 4851.74
7724.93 5528.13 1238.69 1124.19 5236.58
8296.05 5930.61 1348.70 1209.39 5558.24
8582.58 6306.53 1421.43 1298.53 5852.44
8915.96 6495.30 1460.94 1342.09 6120.46
9123.87 6543.15 1532.64 1340.76 6213.84
9218.24 6565.17 1569.05 1314.47 6266.82
9428.40 6571.64 1614.45 1264.50 6397.62
9573.87 6517.51 1671.88 1254.82 6446.06
9659.59 6495.70 1671.68 1226.69 6512.37
9743.46 6513.91 1703.29 1213.43 6525.55
9759.36 6511.70 1741.88 1187.46 6614.57
9727.07 6573.93 1764.23 1179.87 6675.15
9688.98 6554.26 1803.25 1217.37 6647.76
9701.45 6564.74 1804.21 1217.57 6610.02
9777.28 6615.51 1834.94 1208.94 6602.25
9782.57 6605.47 1841.91 1203.65 6619.00
9827.67 6617.44 1813.57 1206.02 6608.58
9792.78 6563.55 1841.21 1198.30 6617.27
