#Date       Time      NSW1      NSW1-RRP  QLD1     QLD1-RRP  SA1      SA1-RRP  TAS1     TAS1-RRP  VIC1     VIC1-RRP
2008/07/13  18:30:00  11469.64  39.75     6308.86  32.9      1702.95  41.63    1505.85  10.32     6880.67  42.68
2008/07/13  19:00:00  11385.14  34.17     6270.11  29.47     1762.74  39.51    1478.51  10.32     6821.63  37.75
2008/07/13  19:30:00  11125.79  30.28     6174.32  26.5      1749.72  36.42    1454.09  10.32     6685.44  33.99
2008/07/13  20:00:00  10978.36  29.83     6105.73  26.06     1704.23  35.46    1417.65  10.3      6560.75  32.85
2008/07/13  20:30:00  10848.01  29.75     6040.17  25.81     1685.49  34.24    1408.24  10.3      6518.27  32.21
2008/07/13  21:00:00  10669.09  28.25     5941.46  24.19     1666.28  31.25    1378.66  10.32     6389.74  29.93
2008/07/13  21:30:00  10365.45  28.24     5809.72  23.19     1646.96  30.86    1368.19  10.32     6243.7   29.33
2008/07/13  22:00:00  9933.9    22.97     5616.76  19.95     1563.05  23.84    1324.26  10.3      6025.54  22.93
2008/07/13  22:30:00  9707.01   28.2      5525.73  25.21     1517.88  28.17    1252.5   10.3      5907.35  27.68
2008/07/13  23:00:00  9397.56   24.82     5410.18  22.61     1459.76  24.08    1199.28  10.23     5673.72  23.91
2008/07/13  23:30:00  9141.86   24.9      5342.13  22.57     1431.1   24.52    1162     10.28     5831.31  24.63
2008/07/14  00:00:00  8844.59   22.57     5195.1   20.74     1576.24  23.72    1137.57  10.26     5716.58  22.57
2008/07/14  00:30:00  8499.74   21.66     4983.99  19.62     1526.05  21.61    1109.92  10.22     5575.73  20.94
2008/07/14  01:00:00  8281.62   21.62     4876.98  19.61     1498.34  21.29    1090.68  10.22     5493.27  20.57
2008/07/14  01:30:00  8090.73   21.09     4747.58  18.9      1385.87  21.07    1087.93  10.22     5830.99  21.13
2008/07/14  02:00:00  7944.17   21.3      4594.75  18.48     1292.29  20.06    1087.44  10.25     5687.63  20.08
2008/07/14  02:30:00  7596.48   17.72     4534.59  15.69     1208.7   16.05    1079.19  10.22     5489.97  16.94
2008/07/14  03:00:00  7342.4    16.3      4463.72  14.46     1146.62  14.34    1073.28  10.22     5346.53  15.34
2008/07/14  03:30:00  7196      13        4442.65  11.74     1119.83  11.33    1086.7   10.24     5220.34  12.21
2008/07/14  04:00:00  7151.79   10.75     4389.47  9.87      1097.98  9.29     1092.43  10.26     5117.34  9.99
2008/07/14  04:30:00  7143.82   10.37     4409.59  9.68      1079.58  8.92     1089.67  10.25     5104.26  9.59
2008/07/14  05:00:00  7231.31   12.09     4528.02  11.4      1056.44  10.15    1122.03  10.26     5107.16  11.17
2008/07/14  05:30:00  7524.28   16.92     4772.42  15.88     1082.6   13.78    1150.81  10.31     5250.49  15.38
2008/07/14  06:00:00  8000.86   19.63     5024.24  18.3      1126.45  15.61    1189.45  10.31     5450.21  18.05
2008/07/14  06:30:00  8772.76   22.16     5405.2   20.2      1185.75  16.89    1263.12  10.28     5924.39  21.12
2008/07/14  07:00:00  9515.34   23.83     5807.03  21.55     1273.3   22.37    1349.56  10.29     6358.09  24.46
2008/07/14  07:30:00  10005.04  23.04     6156.8   20.67     1381.6   23.77    1491.8   10.33     6716.78  25.3
2008/07/14  08:00:00  10633.2   27.52     6374.7   24.97     1462.91  28.85    1577.52  10.34     7074.63  30.16
2008/07/14  08:30:00  10954.84  32.76     6483.32  29.76     1550.47  34.25    1592.65  10.34     7271.62  36.15
2008/07/14  09:00:00  11124.23  33.12     6536.97  29.51     1639.51  35.11    1587.15  10.34     7227.81  36.16
2008/07/14  09:30:00  11260.95  34.73     6551.19  30.83     1706.68  36.31    1535     10.34     7281.19  37.28
2008/07/14  10:00:00  11267.08  34.14     6536.56  30.31     1717.61  35.94    1504.15  10.32     7191.74  36.31
2008/07/14  10:30:00  11218.48  35.54     6504.98  31.4      1696.96  37.56    1461.04  10.32     7150.65  37.9
2008/07/14  11:00:00  11048.58  33.44     6511.83  29.82     1662.17  36.02    1411.23  10.32     7039.14  36.01
2008/07/14  11:30:00  10687.39  26.89     6457.97  24.37     1645.55  30.79    1388.67  10.32     6927.9   30.13
2008/07/14  12:00:00  10470.84  27.5      6463.84  25.14     1641.93  31.42    1362.23  10.3      6883.53  30.83
2008/07/14  12:30:00  10301.33  26.89     6396.79  24.43     1651.99  30.16    1348.02  10.31     6810.89  29.71
2008/07/14  13:00:00  10181.59  25.82     6377.56  23.58     1652.17  28.91    1301.92  10.3      6745.76  28.32
2008/07/14  13:30:00  10077.36  24.71     6379.47  22.64     1656.07  28.1     1311.36  10.31     6762.13  27.29
2008/07/14  14:00:00  9912.43   21.9      6371.67  20.27     1670.96  24.33    1311.71  10.3      6725.41  23.39
2008/07/14  14:30:00  9757.45   21.98     6351.19  20.25     1668.22  24.54    1296.6   10.31     6637.81  23.53
2008/07/14  15:00:00  9640.56   21.9      6350.09  20.21     1628.68  24.28    1281.22  10.25     6586.59  23.7
2008/07/14  15:30:00  9671.04   22        6346.07  20.23     1621.34  23.72    1323.92  10.3      6511.29  23.35
2008/07/14  16:00:00  9695.16   21.98     6355.01  20.23     1631.34  23.63    1345.7   10.3      6487.39  23.19
2008/07/14  16:30:00  9785.31   22.92     6415.44  21.06     1649.14  25.23    1376.13  10.3      6524.2   24.38
2008/07/14  17:00:00  10211.35  23.93     6515.73  21.48     1629.98  27.57    1429.69  10.31     6629.64  26.14
2008/07/14  17:30:00  10838.86  28.04     6639.61  24.99     1706.22  31.92    1512.99  10.32     6897.94  30.05
2008/07/14  18:00:00  11567.94  43.05     6818.12  38.02     1821.59  46.87    1587.99  10.34     7338.36  46.61
2008/07/14  18:30:00  11590.14  41.09     6780.62  36.14     1977.01  45.84    1580.69  10.34     7444.7   45.54
2008/07/14  19:00:00  11505.5   37.42     6760.43  33.23     2020.31  43.47    1563.94  10.32     7339.33  42.28
2008/07/14  19:30:00  11161.05  28.92     6612.47  26.02     1932.09  34.84    1537.45  10.32     7171.44  33.02
2008/07/14  20:00:00  10961.59  25.67     6481.98  22.86     1901.87  31.51    1518.26  10.32     7056.99  29.82
2008/07/14  20:30:00  10834.16  26.73     6451.37  23.83     1889.69  34.41    1511.77  10.32     6893.99  31.76
2008/07/14  21:00:00  10644.09  25.4      6300.4   22.46     1846.89  33.76    1493.93  10.32     6814.95  30.5
2008/07/14  21:30:00  10422.87  24.83     6134.12  21.62     1826.25  32.18    1458.25  10.32     6627.3   29.12
2008/07/14  22:00:00  10065.84  22.8      5978.98  19.58     1763.82  28.93    1405.65  10.31     6446.67  26.12
2008/07/14  22:30:00  10069.44  24.45     5859.26  21.43     1702.86  28.87    1338.42  10.32     6206.02  26.51
2008/07/14  23:00:00  9754.94   24.98     5681.34  22.56     1655.85  28.03    1263.83  10.28     5992.4   25.96
2008/07/14  23:30:00  9594.06   30.86     5574.03  27.79     1609.26  33.54    1202.7   10.28     6176.76  32.33
2008/07/15  00:00:00  9404.91   25.62     5384.26  22.88     1708.35  29.27    1169.71  10.27     6007.66  26.74
2008/07/15  00:30:00  9203.35   22.56     5177.16  19.99     1663.39  25.7     1133.36  10.22     5857.75  23.3
2008/07/15  01:00:00  9009.51   22.14     5051.31  19.84     1644.49  24.32    1126.06  10.22     5710.54  22.16
2008/07/15  01:30:00  8899.97   23.21     4867.79  20.11     1495.9   24.91    1122.09  10.25     6051.37  24.03
2008/07/15  02:00:00  8589.02   22.27     4687.57  18.94     1404.86  22.86    1112.68  10.22     5897.23  21.89
2008/07/15  02:30:00  8202.55   21.78     4593.61  17.88     1308.7   20.79    1103.8   10.22     5702.14  19.68
2008/07/15  03:00:00  7875.13   18.87     4529.97  15.8      1262.77  17.92    1099.69  10.22     5511.68  17.88
2008/07/15  03:30:00  7582.53   18        4505.05  15.29     1213.87  16.4     1094.34  10.22     5378.69  16.79
2008/07/15  04:00:00  7390.91   13.45     4470.06  11.44     1178.11  12.13    1100.43  10.22     5256.13  12.51
2008/07/15  04:30:00  7271.36   11.8      4499.51  10.24     1162.84  10.65    1107.22  10.22     5194.45  10.98
2008/07/15  05:00:00  7350.63   16.13     4605.74  14.03     1160.76  14.2     1097.76  10.22     5219.58  14.74
2008/07/15  05:30:00  7670.81   18.02     4790.5   15.62     1171.61  16.21    1138.57  10.25     5377.51  16.81
2008/07/15  06:00:00  8183.75   23.02     5051.13  19.94     1190.69  21.63    1158.48  10.23     5559.14  22.35
2008/07/15  06:30:00  9051.51   27.94     5485.3   24.25     1250.33  29.07    1242.51  10.23     5969.63  30.24
2008/07/15  07:00:00  9729.45   22.75     5948.82  19.95     1344.38  32.96    1346.16  10.27     6394.9   35.04
2008/07/15  07:30:00  10072.44  22.53     6364.17  20.35     1445.01  31.67    1478.7   10.32     6798.55  32.3
2008/07/15  08:00:00  10608.38  29.9      6589.31  26.9      1548.86  38.71    1565.77  10.33     7116.63  39.76
2008/07/15  08:30:00  10801.8   26.71     6575.7   24.29     1647.74  39.86    1583     10.34     7282.84  40.5
2008/07/15  09:00:00  10866.32  28.09     6521.3   24.69     1745.15  39.45    1567.21  10.32     7314.6   38.72
2008/07/15  09:30:00  10908.94  31.82     6477.85  27.24     1794.45  40.31    1548.58  10.32     7335.47  38.53
2008/07/15  10:00:00  10764.77  27.66     6462.68  23.91     1802.47  41.7     1520.55  10.32     7281.52  40.18
2008/07/15  10:30:00  10677.98  28.97     6416.66  24.95     1780.77  37.23    1457.41  10.32     7193.33  35.8
2008/07/15  11:00:00  10490.31  25.4      6416.37  21.6      1767.97  31.29    1411.46  10.32     7171.72  29.82
2008/07/15  11:30:00  10348.91  23.94     6389.92  21.39     1748.99  32.6     1395.69  10.32     7096.01  31.17
2008/07/15  12:00:00  10233.51  25.42     6393.03  22.83     1737.17  32.48    1367.63  10.32     7033.98  30.91
2008/07/15  12:30:00  10130.52  25.51     6399.4   23.17     1759.71  35.71    1327.65  10.31     6989.76  33.68
2008/07/15  13:00:00  10020.52  24.04     6385.51  21.93     1758.51  37.72    1288.22  10.29     6962.62  34.83
2008/07/15  13:30:00  9918.91   23.45     6354.19  21.42     1768.15  40.46    1281.23  10.32     6975.35  36.04
2008/07/15  14:00:00  9834.57   22.79     6392.46  20.96     1765.66  41.35    1278.55  10.32     6935.47  36.81
2008/07/15  14:30:00  9798.09   23.62     6372.52  21.55     1765.1   36.27    1296.88  10.32     6882.96  31.57
2008/07/15  15:00:00  9739.84   21.92     6365.92  19.92     1757.48  32.72    1327.1   10.34     6832.13  28.61
2008/07/15  15:30:00  9688.4    21.98     6367.01  20.13     1759.65  28.75    1353.07  10.34     6733.64  26.24
2008/07/15  16:00:00  9780.82   22.49     6407.91  20.73     1767.26  29.5     1349.69  10.33     6702.14  26.92
2008/07/15  16:30:00  9901.23   23.99     6486.45  22.19     1788.55  31.04    1384.45  10.32     6734.9   28.71
2008/07/15  17:00:00  10296.08  25.4      6623.54  23.26     1819.24  32.96    1446.93  10.32     6857.73  30.57
2008/07/15  17:30:00  10962.91  30.62     6816.6   27.74     1886.69  39.49    1518.6   10.32     7110.75  36.67
2008/07/15  18:00:00  11717.05  39.44     6952.09  34.41     2023.13  48.72    1566.6   10.32     7499.92  45.54
2008/07/15  18:30:00  11740.91  38.92     6845.61  32.4      2148.21  49.88    1559.6   10.32     7555.37  45.54
2008/07/15  19:00:00  11570.81  37.25     6776.29  31.18     2188.01  50.17    1554.54  10.32     7422.85  44.63
2008/07/15  19:30:00  11371.87  30        6608.74  25.35     2159.42  43.2     1535.04  10.32     7244.45  36.1
2008/07/15  20:00:00  11205.28  26.49     6510.01  22.4      2122.62  41.71    1506.7   10.32     7115     32.17
2008/07/15  20:30:00  11065.13  28.72     6475.02  24.52     2081.69  41.71    1503.81  10.32     7006.41  35.45
2008/07/15  21:00:00  10892.87  25.79     6276.19  20.93     2030.05  38.4     1471.94  10.32     6865.76  33.35
2008/07/15  21:30:00  10588.73  24.18     6112.39  19.1      1974.03  36.73    1435.21  10.32     6668.56  32.47
2008/07/15  22:00:00  10180.7   23.15     5986.73  18.63     1922.22  35.31    1389.82  10.32     6415.36  30.76
2008/07/15  22:30:00  10167.09  24.72     5839.5   20.17     1854.49  32.79    1326.19  10.32     6151.05  28.03
2008/07/15  23:00:00  9830.05   23        5650.13  19.72     1799.93  31.03    1245.81  10.3      5965.38  25.29
2008/07/15  23:30:00  9716.61   31.89     5510.15  25.24     1739.38  38.87    1182.67  10.29     6157.3   35.57
2008/07/16  00:00:00  9550.37   28.74     5298.7   20.29     1860.36  37.05    1136.37  10.22     5988.66  31.85
2008/07/16  00:30:00  9322.9    27.58     5140.12  20.43     1790.84  34.78    1104.89  10.22     5844.71  29.84
2008/07/16  01:00:00  9160      22.79     5001.95  19.4      1736.61  29.19    1083.48  10.22     5699.62  24.1
2008/07/16  01:30:00  9043      27.99     4828.1   18.45     1637.4   33.24    1059.23  10.22     6061.29  30.57
2008/07/16  02:00:00  8766.18   23.65     4674.38  16.14     1514.22  27.56    1051.2   10.22     5893.78  24.57
2008/07/16  02:30:00  8289.48   21.93     4588.41  17.22     1424.01  23.98    1048.85  10.22     5721.63  21.31
2008/07/16  03:00:00  8000.36   21.73     4493.17  9.91      1360.51  22.57    1041.79  10.22     5572.59  19.84
2008/07/16  03:30:00  7708.27   18.38     4469.88  11.78     1315.59  19.03    1053.29  10.22     5435.24  18.27
2008/07/16  04:00:00  7529.89   18        4490.57  12.98     1263.43  17.92    1063     10.22     5349.95  17.52
2008/07/16  04:30:00  7480.92   18        4525.67  14.07     1251.83  17.61    1072.71  25.22     5295.43  17.28
2008/07/16  05:00:00  7512.39   17.35     4616.18  14.64     1248.4   17.03    1086.06  25.22     5315.08  16.7
2008/07/16  05:30:00  7857.15   18.79     4792.54  16.07     1245.68  18.64    1103.63  25.22     5424.67  18.3
2008/07/16  06:00:00  8269.54   20.74     5066.07  18.24     1287.19  21.2     1138.96  25.22     5646.22  20.61
2008/07/16  06:30:00  9058.28   25.09     5475.08  22.18     1317.24  26.9     1221.41  25.22     6056.54  26.49
2008/07/16  07:00:00  9811.91   29.2      5916.52  23.54     1428.57  33.9     1328.09  25.23     6534.43  34.18
2008/07/16  07:30:00  10176.89  28.27     6369.76  18.3      1544.04  36.45    1460.88  25.31     6913.27  36.15
2008/07/16  08:00:00  10689.05  38.14     6575.17  23.68     1662.4   44.07    1549.48  25.32     7300.47  45.14
2008/07/16  08:30:00  10933.81  39.41     6579.76  20.03     1748.4   45.34    1585.37  25.32     7437.27  45.54
2008/07/16  09:00:00  10956.18  39.55     6592.87  27.34     1803.56  45.6     1564.57  25.32     7420.25  45.54
2008/07/16  09:30:00  10937.41  39.28     6560.14  20.9      1846.6   46.39    1541.47  25.34     7383.78  45.54
2008/07/16  10:00:00  10835.3   37.04     6488.29  19.91     1853.96  44.22    1498.66  25.34     7286.89  43.15
2008/07/16  10:30:00  10657.02  31.44     6461.9   19.99     1815.87  39.51    1492.39  25.32     7190.08  37.01
2008/07/16  11:00:00  10544.92  26.47     6447.81  19.37     1784.82  35.02    1473     25.32     7095.49  31.38
2008/07/16  11:30:00  10301.92  25.4      6392.1   18.56     1759.09  34.22    1433.41  25.32     7034.39  30.82
2008/07/16  12:00:00  10217.96  25.67     6383.73  19.53     1719.77  32.96    1407.23  25.32     6928.76  30.53
2008/07/16  12:30:00  10139.01  23.75     6355.46  20.18     1702.82  30.04    1387.01  25.32     6863.22  27.91
2008/07/16  13:00:00  10024.39  21.88     6318.42  20.41     1690.74  26.81    1374.75  25.32     6811.11  25.27
2008/07/16  13:30:00  9841.44   22.24     6284.33  20.34     1726.58  30.51    1375.79  25.32     6907.09  28.48
2008/07/16  14:00:00  9716.6    21.98     6270.02  20.07     1733.76  27.98    1385.7   25.32     6877.55  25.89
2008/07/16  14:30:00  9915.29   23.98     6275.88  21.5      1731.52  30.03    1393.02  25.32     6858.78  27.94
2008/07/16  15:00:00  9709.98   23.11     6248.58  21.27     1718.78  28.77    1368.6   25.31     6816.6   26.79
2008/07/16  15:30:00  9702.99   22.57     6263.04  20.72     1685.97  27.5     1334.72  25.3      6768.4   25.95
2008/07/16  16:00:00  9732.64   23.7      6312.9   20.6      1690.82  28.69    1381.99  25.31     6758.83  27.33
2008/07/16  16:30:00  9934.22   24.72     6441.19  20.34     1701.51  29.78    1403.25  25.32     6813.3   28.47
2008/07/16  17:00:00  10388.13  26.53     6601.1   22.12     1720.35  33.81    1446.41  25.32     6998.44  31.39
2008/07/16  17:30:00  11034.5   38.88     6776.28  32.83     1766.91  46.47    1501.46  25.32     7277.6   44.38
2008/07/16  18:00:00  11785.52  71.58     7031.71  49.69     1849.9   84.51    1559.39  25.32     7617.72  80.51
2008/07/16  18:30:00  11926.69  78.09     6978.53  42.83     1986.41  94.23    1557.24  25.32     7649.15  86.21
2008/07/16  19:00:00  11869.5   57.34     6960.17  40.53     2057.88  71.11    1532.06  25.32     7515.44  63.51
2008/07/16  19:30:00  11628.3   41.6      6809.3   33.01     2020.15  51.58    1496.83  25.31     7300.5   46.22
2008/07/16  20:00:00  11418.69  39.44     6743.17  29.48     1990.05  49.54    1466.62  25.3      7145.5   45.28
2008/07/16  20:30:00  11284.15  36.54     6748.72  26.44     1954.52  46.52    1444.59  25.29     7013.87  42.7
2008/07/16  21:00:00  11055.39  28.13     6570.67  22.87     1943.62  41.71    1415.02  25.25     6798.93  32.87
2008/07/16  21:30:00  10819.32  26.83     6421.04  20.9      1898.83  38.17    1385.06  25.23     6652.96  31.46
2008/07/16  22:00:00  10449.72  25.4      6215.37  17.91     1842.03  35.72    1341.64  25.22     6412.2   29.94
2008/07/16  22:30:00  10435.64  31.61     6048.67  24.05     1778.83  38.43    1280.37  25.23     6169.69  35.15
2008/07/16  23:00:00  10134.04  29.27     5867.36  24.67     1712.51  34.6     1217.9   25.24     5985.1   31.54
2008/07/16  23:30:00  9936.83   33.34     5713.13  27.82     1604.85  37.64    1159.87  25.22     6130.18  36.01
2008/07/17  00:00:00  9717.99   29.79     5523.07  24.34     1727.63  35.1     1128.83  25.22     5963.66  31.91
2008/07/17  00:30:00  9496.25   27.11     5273.5   21.53     1658.8   31.24    1083.31  25.2      5769.76  28.25
2008/07/17  01:00:00  9251.1    23.43     5134.06  20.09     1581.56  26.39    1066.03  25.22     5638.48  23.92
2008/07/17  01:30:00  9092.9    24.72     4949.94  19.77     1430.49  26.98    1046.53  25.22     5945.64  25.84
2008/07/17  02:00:00  8878.2    22.27     4803.81  17.19     1329.52  23.29    1032.14  25.22     5800.15  21.64
2008/07/17  02:30:00  8442.11   21.55     4671.24  16.9      1229.43  20.83    1031.82  25.22     5625.12  19.31
2008/07/17  03:00:00  8097.58   20.77     4619.17  16.65     1138.29  18.91    1008.4   25.22     5459.37  18.61
2008/07/17  03:30:00  7730.97   18        4558.41  14.5      1105.49  15.78    1026.68  25.22     5340.52  15.41
2008/07/17  04:00:00  7553.54   18        4588.45  14.59     1066     15.2     1045.6   25.22     5218.77  14.88
2008/07/17  04:30:00  7498.77   17.17     4671.84  14.63     1045.01  14.49    1043.97  25.22     5179.01  15.23
2008/07/17  05:00:00  7539.8    17.17     4742.87  14.94     1047.2   14.58    1076.29  25.22     5158.79  15.44
2008/07/17  05:30:00  7906.24   18.39     4967.19  16.39     1065.27  16.2     1118.24  25.25     5338.41  17.11
2008/07/17  06:00:00  8364.5    22.43     5270.69  20.24     1098.45  20.28    1145.54  25.26     5535.29  21.2
2008/07/17  06:30:00  9193.96   24.92     5748.78  22.52     1191.78  22.54    1228.67  25.25     5966.08  24.4
2008/07/17  07:00:00  9931.7    24.98     6223.04  22.23     1286.13  24.44    1314.49  25.23     6342.14  26.05
2008/07/17  07:30:00  10372.96  25.59     6708.62  23.61     1397.81  26.93    1445.88  25.28     6699.42  28.07
2008/07/17  08:00:00  10804.5   33.24     6872.99  30.46     1496.67  35.54    1537.02  25.32     7017.08  37.44
2008/07/17  08:30:00  11118.92  34.57     6808.89  30.98     1609.76  36.96    1561.74  25.32     7134.89  38.32
2008/07/17  09:00:00  11090.55  32        6673.98  27.63     1673.65  35.53    1547.87  25.32     7123.33  35.58
2008/07/17  09:30:00  11090.58  32.94     6619.57  28.32     1702.53  36.95    1520.77  25.32     7182.53  36.92
2008/07/17  10:00:00  11096.65  32.17     6564.43  27.29     1723.76  36.33    1507.67  25.32     7134.29  35.93
2008/07/17  10:30:00  10952.09  35.05     6498.52  29.32     1722.73  39.17    1498.4   25.32     7097.19  39
2008/07/17  11:00:00  10784.77  30.32     6423.63  25.58     1711.38  35.64    1464.33  25.32     7037.15  34.24
2008/07/17  11:30:00  10567.37  25.4      6342.02  22.06     1704.25  30.71    1419.31  25.32     6967.17  28.73
2008/07/17  12:00:00  10399.18  30.28     6333.08  25.66     1703.97  36.69    1402.05  25.32     6940.52  35.36
2008/07/17  12:30:00  10273.28  27.96     6339.39  24.29     1688.98  34.2     1401.22  25.32     6890.49  32.38
2008/07/17  13:00:00  10136.39  26.72     6320.11  23.66     1694.48  32.27    1393.01  25.32     6870.97  30.67
2008/07/17  13:30:00  10056.73  27.14     6278.68  23.8      1697.92  33.61    1379.7   25.32     7005.23  31.98
2008/07/17  14:00:00  9954.6    27.32     6259.74  23.87     1704.74  34.21    1374.23  25.32     6977.7   32.19
2008/07/17  14:30:00  9908.05   27.89     6283.9   24.32     1686.09  37.28    1381.29  25.32     7042.37  35.03
2008/07/17  15:00:00  9774.55   26.67     6263.9   23.42     1684.93  36.1     1368.58  25.3      7003.7   33.55
2008/07/17  15:30:00  9815.63   26.84     6267.44  23.6      1682.95  34.82    1381.05  25.32     6977.81  32.37
2008/07/17  16:00:00  9884.13   27        6304.21  23.58     1674.89  35.36    1418.36  51.98     6981.42  32.79
2008/07/17  16:30:00  10084.48  27.22     6345.52  23.25     1699.82  36.2     1429.5   25.33     7035.68  34.22
2008/07/17  17:00:00  10508.51  26.24     6407.37  22.29     1708.39  34.86    1430.06  25.31     7077.62  32.7
2008/07/17  17:30:00  11144.02  34.78     6629.35  28.59     1732.86  40.56    1506.05  25.3      7331.42  40.92
2008/07/17  18:00:00  12022.32  60.51     6914.54  35.53     1858.61  64.91    1541.63  25.32     7678.42  66.04
2008/07/17  18:30:00  12210.44  81.84     6943.66  34.35     1990.12  89.76    1537.29  25.32     7735.16  88.63
2008/07/17  19:00:00  12122.92  66.9      6979.08  40.43     2034.23  74.82    1524.51  25.32     7635.68  72.67
2008/07/17  19:30:00  11937.9   45.68     6913.34  35.85     2016.7   52.11    1506.96  25.31     7387.33  49.8
2008/07/17  20:00:00  11763.64  40.91     6914.32  33.54     2028.15  48.64    1479.87  -495.22   7290.72  45.54
2008/07/17  20:30:00  11654.56  40.82     6938.56  33.31     1994.33  48.45    1471.92  25.19     7176.24  45.54
2008/07/17  21:00:00  11455.67  38.93     6751.56  32.48     1969.88  47.17    1436.68  25.19     7053.61  44.67
2008/07/17  21:30:00  11113.14  35.52     6568.9   28.83     1937.79  43.32    1398.76  25.18     6774.77  41.16
2008/07/17  22:00:00  10656.94  26.97     6354.38  18.43     1840.75  35.31    1356.8   25.2      6525.8   32.22
2008/07/17  22:30:00  10648.3   38.28     6180.78  25.23     1730.72  42.8     1319.24  25.32     6306.22  42.39
2008/07/17  23:00:00  10306.9   32.28     6009.75  27.66     1674.86  35.33    1272.02  25.31     6091.05  34.52
2008/07/17  23:30:00  10125.14  38.6      5850.52  32.96     1641.19  40.47    1195.29  25.29     6276.72  41.7
2008/07/18  00:00:00  9836.74   34.28     5621.44  28.86     1840.84  39.39    1128.49  25.22     6057.7   37.12
2008/07/18  00:30:00  9560.85   32.81     5405.2   27.41     1781.84  36.8     1111.54  25.22     5892.19  34.59
2008/07/18  01:00:00  9359.56   32.56     5250.2   24.65     1706.99  35.63    1096.72  25.22     5710.04  33.21
2008/07/18  01:30:00  9148.39   37.53     5054.4   21.66     1583.31  38.75    1071.5   25.22     6038.67  39.13
2008/07/18  02:00:00  8892.41   34.17     4870.94  17.92     1434.04  34.14    1051.68  25.22     5858.24  34.58
2008/07/18  02:30:00  8449.17   21.82     4730.68  16.78     1274.33  20.53    1039.11  25.22     5670.4   20.75
2008/07/18  03:00:00  8055.08   21.45     4707.58  17.28     1279.69  19.67    1071.9   25.22     5511.63  19.57
2008/07/18  03:30:00  7768.74   21.01     4632.72  14.99     1248.92  18.92    1098.25  25.26     5419.53  18.93
2008/07/18  04:00:00  7610.08   19.63     4632.25  16.42     1212.39  17.43    1132.83  25.29     5286.13  18.31
2008/07/18  04:30:00  7520.61   18.12     4667.69  15.4      1152.5   15.27    1117.89  10.27     5231.16  16.57
2008/07/18  05:00:00  7558.98   18        4756.42  15.5      1163.3   15.23    1124.29  10.26     5218.24  16.42
2008/07/18  05:30:00  7858.48   21.64     5006.03  19.02     1210.26  19.15    1158.36  10.29     5334.13  20.03
2008/07/18  06:00:00  8371.12   23.21     5330.28  20.93     1254.93  21.54    1201.02  10.29     5524.94  22.2
2008/07/18  06:30:00  9154.74   28.58     5824.94  26.43     1332.62  27.66    1279.15  10.32     5938.19  28.71
2008/07/18  07:00:00  9902.92   28.71     6282.11  25.6      1388.56  29.85    1376.66  10.31     6352.72  30.82
2008/07/18  07:30:00  10292.78  27.07     6758.3   25.26     1547.39  29.72    1493.02  10.32     6698.77  29.86
2008/07/18  08:00:00  10818.49  38.88     6898.59  34.21     1675.87  41.78    1554.65  10.32     7081.15  43.69
2008/07/18  08:30:00  11059.77  40.54     6834.39  34.44     1724.03  43.13    1586.82  10.33     7275.25  45.22
2008/07/18  09:00:00  11082.62  40.08     6717.58  33.5      1852.35  45.06    1557.54  10.32     7293.17  44.9
2008/07/18  09:30:00  11133.15  41.06     6620.55  30.24     1938.41  47.54    1519.25  10.32     7386.48  45.54
2008/07/18  10:00:00  10954.98  40.79     6557.72  23.74     1904.81  47.01    1504.28  10.32     7353.06  45.54
2008/07/18  10:30:00  10849.18  40.75     6443.6   22.84     1908.71  47.17    1436.33  10.31     7345.83  45.54
2008/07/18  11:00:00  10645.33  40.34     6390.21  22.56     1857.54  46.38    1414.86  10.32     7266.73  45.54
2008/07/18  11:30:00  10474.53  38.04     6365.71  22.65     1834.55  43.63    1359.3   10.28     7211.19  43.71
2008/07/18  12:00:00  10288.89  45.32     6348.64  21.22     1785.52  49.84    1329.62  10.27     7171.89  52.31
2008/07/18  12:30:00  10223.21  35.87     6317.61  30.47     1792.39  42.53    1310.69  10.25     7103.82  42.49
2008/07/18  13:00:00  10167.46  34.94     6254.99  29.43     1763.37  41.71    1310.09  10.27     7133.46  41.59
2008/07/18  13:30:00  10139.04  35.39     6287.17  29.88     1770.22  42       1266.81  10.25     7165.8   42.61
2008/07/18  14:00:00  10059.47  33.04     6241.85  27.99     1763.32  40.97    1253.39  10.25     7139.7   40.97
2008/07/18  14:30:00  9955.09   28.94     6230.96  24.64     1722.82  38.82    1307.8   10.28     7094.93  38.12
2008/07/18  15:00:00  9928.69   27.97     6213.97  23.96     1691.87  36.6     1304.18  10.29     7067.69  35.86
2008/07/18  15:30:00  9911.64   24.66     6159.5   21.59     1683.62  30.4     1308.76  10.29     6934.32  28.64
2008/07/18  16:00:00  10000.76  24.38     6167.01  21.33     1682.49  30.7     1306.93  10.26     6913.01  28.25
2008/07/18  16:30:00  10169.29  27.37     6236.59  23.62     1740.73  34.61    1311.2   10.27     6902.79  31.65
2008/07/18  17:00:00  10584.51  27.07     6333.07  23.05     1789.38  35.68    1352.87  10.28     6937.44  32.58
2008/07/18  17:30:00  11162.76  38.37     6452.03  30.81     1862.4   45.25    1394.74  8.76      7141.05  43.68
2008/07/18  18:00:00  11822.1   48.11     6604.64  33.34     1964.07  55.15    1471.79  10.31     7461.24  53.12
