# Demand data for 2010
# Copyright (C) 2014 Australian Energy Market Operator Limited
#
#Date       Time      NSW1      QLD1     SA1      SNOWY1  TAS1     VIC1   
2010/01/23  16:30:00  10927.62  7525.62  1514.91  0.0     1025.34  5565.29
2010/01/23  17:00:00  10549.52  7535.07  1499.25  0.0     1019.29  5582.6 
2010/01/23  17:30:00  10173.65  7526.38  1505.75  0.0     1102.13  5532.74
2010/01/23  18:00:00  9836.98   7411.61  1506.76  0.0     1113.65  5486.91
2010/01/23  18:30:00  9605.85   7280.95  1480.28  0.0     1115.12  5357.14
2010/01/23  19:00:00  9448.47   7221.89  1432.77  0.0     1122.47  5282.42
2010/01/23  19:30:00  9266.01   7259.31  1403.03  0.0     1121.6   5148.66
2010/01/23  20:00:00  9257.53   7237.03  1385.07  0.0     1136.26  5186.71
2010/01/23  20:30:00  9055.25   7117.62  1381.86  0.0     1162.43  5302.79
2010/01/23  21:00:00  8809.6    7017.02  1383.87  0.0     1166.45  5243.99
2010/01/23  21:30:00  8697.43   7008.31  1353.84  0.0     1154.11  5131.05
2010/01/23  22:00:00  8546.75   6712.16  1301.59  0.0     1123.85  5027   
2010/01/23  22:30:00  8358.84   6493.64  1288.67  0.0     1094.59  4907.48
2010/01/23  23:00:00  8113.27   6366.95  1277.94  0.0     1069.3   4789.85
2010/01/23  23:30:00  7877.23   6235.68  1272.04  0.0     1047.85  4993.42
2010/01/24  00:00:00  7645.63   6017.69  1430.64  0.0     1041.76  4910.73
2010/01/24  00:30:00  7425.85   5790.62  1352.75  0.0     1030.83  4708.95
2010/01/24  01:00:00  7226.34   5617.18  1300.93  0.0     1031.42  4592.81
2010/01/24  01:30:00  6981.82   5423.83  1202.08  0.0     1020.78  4873.9 
2010/01/24  02:00:00  6740.09   5270.09  1125.83  0.0     1025.82  4705.34
2010/01/24  02:30:00  6613.87   5228.16  1074.22  0.0     1017.68  4516.56
2010/01/24  03:00:00  6579.28   5159.43  1069.08  0.0     1020.55  4336.1 
2010/01/24  03:30:00  6529.14   5102.39  1055.18  0.0     1014.82  4278.38
2010/01/24  04:00:00  6476.67   5061.15  1039.08  0.0     1012.19  4245.07
2010/01/24  04:30:00  6515.16   5101.82  1031.79  0.0     1011.09  4236.17
2010/01/24  05:00:00  6554.06   5093.07  1048.85  0.0     1021.91  4235.35
2010/01/24  05:30:00  6641.02   5068.68  1046.74  0.0     1030.14  4209.31
2010/01/24  06:00:00  6702.97   5112.22  1039.31  0.0     1022     4240.06
2010/01/24  06:30:00  6964.36   5217.63  1033.75  0.0     1047.23  4348.23
2010/01/24  07:00:00  7223.84   5384.25  1077.81  0.0     1083.84  4441.85
2010/01/24  07:30:00  7623.22   5628.85  1119.28  0.0     1115.61  4534.74
2010/01/24  08:00:00  7923.9    5857.88  1138.91  0.0     1144.52  4608.86
2010/01/24  08:30:00  8208.53   6149.08  1184.7   0.0     1158.87  4794.56
2010/01/24  09:00:00  8430.84   6350.38  1220.18  0.0     1165.36  4974.19
2010/01/24  09:30:00  8597.6    6545.25  1228.66  0.0     1157.03  5080.05
2010/01/24  10:00:00  8678.4    6667.17  1298.3   0.0     1137.65  5059.67
2010/01/24  10:30:00  8745.43   6762.34  1342.65  0.0     1116.97  5215.75
2010/01/24  11:00:00  8806.6    6904     1357.22  0.0     1123.39  5256.03
2010/01/24  11:30:00  8865.72   6982.49  1373.6   0.0     1121.65  5301.55
2010/01/24  12:00:00  8869.64   7061.31  1377.48  0.0     1115.97  5339.53
2010/01/24  12:30:00  8860.65   7124.28  1381.27  0.0     1104.63  5366.24
2010/01/24  13:00:00  8821.29   7182.66  1381.73  0.0     1095.19  5325.7 
2010/01/24  13:30:00  8875.66   7232.85  1412.38  0.0     1087.7   5361.88
2010/01/24  14:00:00  8894.64   7327     1459.07  0.0     1088.64  5381.08
2010/01/24  14:30:00  8942.62   7399.43  1473.59  0.0     1093.58  5406.75
2010/01/24  15:00:00  8980.78   7444.56  1471.69  0.0     1086.47  5436.02
2010/01/24  15:30:00  8989.57   7469.26  1501.31  0.0     1095.16  5508.57
2010/01/24  16:00:00  9004.24   7507.72  1530.36  0.0     1113.19  5560.77
2010/01/24  16:30:00  8982.04   7482.02  1601.37  0.0     1128.01  5573.82
2010/01/24  17:00:00  8784.44   7467.47  1595.02  0.0     1135.04  5597.13
2010/01/24  17:30:00  8979.87   7448.43  1591.4   0.0     1138.37  5607.33
2010/01/24  18:00:00  8997.27   7433.97  1616.46  0.0     1151.52  5559.83
2010/01/24  18:30:00  8856.47   7324.03  1597.51  0.0     1142.14  5451.34
2010/01/24  19:00:00  8761.42   7282.98  1567.69  0.0     1138.02  5354.83
2010/01/24  19:30:00  8816.29   7338.11  1510.57  0.0     1145.37  5226.16
2010/01/24  20:00:00  8865.47   7283.66  1477.74  0.0     1153.21  5318.98
2010/01/24  20:30:00  8664.96   7185.58  1460.95  0.0     1177.86  5362.76
2010/01/24  21:00:00  8470      7066.7   1459.67  0.0     1163.82  5273.12
2010/01/24  21:30:00  8362.84   7009.16  1404.88  0.0     1148.67  5157.31
2010/01/24  22:00:00  8208.02   6707.07  1349.76  0.0     1124.4   4964.98
2010/01/24  22:30:00  8069.01   6493.21  1281.38  0.0     1092.24  4864.91
2010/01/24  23:00:00  7850.88   6324.3   1269.25  0.0     1059.62  4806.63
2010/01/24  23:30:00  7524.48   6186.89  1269.32  0.0     1050.28  4954.03
2010/01/25  00:00:00  7129.59   5944.71  1460.54  0.0     1032.56  4846.25
2010/01/25  00:30:00  7056.53   5716.91  1409.18  0.0     1019.58  4675.36
2010/01/25  01:00:00  7143.17   5603.24  1323.01  0.0     1026.89  4562.84
2010/01/25  01:30:00  6933.47   5448.53  1217.91  0.0     1034.56  4881.29
2010/01/25  02:00:00  6747.36   5298.63  1141.61  0.0     1036.24  4736.36
2010/01/25  02:30:00  6624.41   5258.59  1109.45  0.0     1039.29  4542.5 
2010/01/25  03:00:00  6570.87   5208.05  1096.19  0.0     1035.24  4438.15
2010/01/25  03:30:00  6610.04   5210.67  1082.52  0.0     1040.49  4405.64
2010/01/25  04:00:00  6715.65   5139.85  1073.49  0.0     1034.5   4374.12
2010/01/25  04:30:00  6812.32   5161.55  1081.79  0.0     1049.89  4451.78
2010/01/25  05:00:00  7084.06   5186.83  1111.56  0.0     1070.28  4565.93
2010/01/25  05:30:00  7544.18   5304.34  1155.91  0.0     1095.75  4752.71
2010/01/25  06:00:00  7957.98   5402.74  1250.39  0.0     1138.07  4977.64
2010/01/25  06:30:00  8355.15   5809.2   1309.58  0.0     1179.97  5317   
2010/01/25  07:00:00  8864.71   6223.21  1379.86  0.0     1217.14  5537.89
2010/01/25  07:30:00  9259.26   6617.3   1441.86  0.0     1237.22  5558.83
2010/01/25  08:00:00  9638.48   6965.37  1486.82  0.0     1248.16  5701.08
2010/01/25  08:30:00  9994.13   7294.98  1533.69  0.0     1241.71  5884.4 
2010/01/25  09:00:00  10187.6   7517.18  1603.61  0.0     1242.91  5945.92
2010/01/25  09:30:00  10332.46  7680.28  1661.88  0.0     1247.05  6046.78
2010/01/25  10:00:00  10392.49  7776.36  1717.97  0.0     1218.05  6139.08
2010/01/25  10:30:00  10419.03  7872.36  1772.89  0.0     1215.38  6217.55
2010/01/25  11:00:00  10555.14  8004.41  1822.13  0.0     1211.82  6304.97
2010/01/25  11:30:00  10579.06  8102.27  1874.5   0.0     1207.5   6363   
2010/01/25  12:00:00  10736.62  8174.42  1934.44  0.0     1202.5   6365.35
2010/01/25  12:30:00  10866.96  8218.1   1977.37  0.0     1195.44  6402.43
2010/01/25  13:00:00  10991.37  8290.31  2025.85  0.0     1190.1   6424.6 
2010/01/25  13:30:00  11068.1   8372.61  2034.68  0.0     1190.93  6458.34
2010/01/25  14:00:00  11197.09  8411.13  2044.19  0.0     1193.68  6487.13
2010/01/25  14:30:00  11242.05  8428.9   2093.15  0.0     1184.75  6486.05
2010/01/25  15:00:00  11338.97  8421.81  2138.39  0.0     1198.36  6531.96
2010/01/25  15:30:00  11413.78  8366.73  2157.78  0.0     1134.8   6551.76
2010/01/25  16:00:00  11418.89  8312.72  2187.12  0.0     1128.52  6626.24
2010/01/25  16:30:00  11292.84  8340.08  2203.64  0.0     1147.09  6607.61
2010/01/25  17:00:00  10992.3   8271     2190.19  0.0     1161.16  6497.72
2010/01/25  17:30:00  10632.76  8179.54  2167.78  0.0     1170.24  6294.84
2010/01/25  18:00:00  10451.55  8024.84  2115.59  0.0     1161.42  6153.46
2010/01/25  18:30:00  10227.28  7743.03  2054.7   0.0     1138.15  5942.61
2010/01/25  19:00:00  9975.86   7641.69  1999.5   0.0     1172.17  5791.66
2010/01/25  19:30:00  9904.78   7680.74  1909.03  0.0     1175.02  5653.05
2010/01/25  20:00:00  9956.47   7560.66  1833.68  0.0     1181.76  5617.71
2010/01/25  20:30:00  9663.24   7429.99  1785.26  0.0     1197.68  5677.81
2010/01/25  21:00:00  9356.46   7259.88  1761.07  0.0     1170.63  5599.46
2010/01/25  21:30:00  9355.8    7198.17  1667.76  0.0     1133.08  5445.63
2010/01/25  22:00:00  9081.4    6890.15  1568.14  0.0     1099.31  5276.3 
2010/01/25  22:30:00  8946.33   6611.1   1509.41  0.0     1085.45  5154.27
2010/01/25  23:00:00  8648.29   6449.84  1461.84  0.0     1098.11  5069.66
2010/01/25  23:30:00  8350.51   6284.83  1414.2   0.0     1092.78  5328.18
2010/01/26  00:00:00  8098.75   6010.06  1555.8   0.0     1090.44  5174.4 
2010/01/26  00:30:00  7843.34   5736.63  1468.28  0.0     1084.44  4992.24
2010/01/26  01:00:00  7576.8    5567.93  1392.8   0.0     1077.96  4834.87
2010/01/26  01:30:00  7289.67   5355.1   1314.08  0.0     1073.1   5147.63
2010/01/26  02:00:00  7009.43   5246.25  1256.83  0.0     1072.54  5006.72
2010/01/26  02:30:00  6852      5152.94  1230.16  0.0     1061.49  4802.78
2010/01/26  03:00:00  6779.57   5183.96  1209.61  0.0     1053.5   4614.19
2010/01/26  03:30:00  6699.96   5127.04  1192.57  0.0     1053.89  4464.2 
2010/01/26  04:00:00  6744.35   5112.49  1186.77  0.0     1052.74  4443.48
2010/01/26  04:30:00  6819.87   5105.05  1186.39  0.0     1056.84  4526.16
2010/01/26  05:00:00  6854.66   5124.12  1184.02  0.0     1068.92  4540.53
2010/01/26  05:30:00  7004.93   5124.37  1196.73  0.0     1077.22  4596.57
2010/01/26  06:00:00  7039.93   5213.22  1204.81  0.0     1091.95  4573.36
2010/01/26  06:30:00  7301.67   5370.69  1171.06  0.0     1114.31  4733.52
2010/01/26  07:00:00  7655.53   5612.37  1194.9   0.0     1138.07  4864.99
2010/01/26  07:30:00  8065.71   5848.01  1219.52  0.0     1159.58  4938.94
2010/01/26  08:00:00  8442.43   6077.7   1245.26  0.0     1171.92  5029.41
2010/01/26  08:30:00  8861.54   6380.83  1260.59  0.0     1205.05  5160.31
2010/01/26  09:00:00  9255.13   6595.83  1293.5   0.0     1221.16  5273.71
2010/01/26  09:30:00  9668.15   6763.35  1357.48  0.0     1214.99  5416.66
2010/01/26  10:00:00  9944.9    6904.67  1405.61  0.0     1178.02  5503   
2010/01/26  10:30:00  10168.85  7031.65  1442.01  0.0     1192.73  5563.13
2010/01/26  11:00:00  10376.37  7147.11  1465.13  0.0     1178.79  5607.41
2010/01/26  11:30:00  10497.69  7235.44  1509.36  0.0     1152.67  5701.92
2010/01/26  12:00:00  10674.97  7298.54  1540.65  0.0     1135.81  5678.8 
2010/01/26  12:30:00  10787.23  7362.33  1573.03  0.0     1115.49  5701.45
2010/01/26  13:00:00  10925.58  7427.12  1625.51  0.0     1086.92  5714.6 
2010/01/26  13:30:00  11049.17  7456.46  1642.22  0.0     1096.8   5713.58
2010/01/26  14:00:00  11160.63  7447.89  1674.82  0.0     1067.05  5739.96
2010/01/26  14:30:00  11260.1   7491.18  1708.09  0.0     1070.01  5763.62
2010/01/26  15:00:00  11367.77  7507.47  1727.52  0.0     1074.38  5754.41
2010/01/26  15:30:00  11458.18  7512.17  1757.2   0.0     1065.04  5811.08
2010/01/26  16:00:00  11504.61  7518.93  1806.55  0.0     1078.31  5810.99
2010/01/26  16:30:00  11430.31  7509.48  1823.14  0.0     1111.69  5821.13
2010/01/26  17:00:00  11295.84  7537.94  1846.37  0.0     1120.22  5825.41
2010/01/26  17:30:00  11199.19  7559.25  1866.87  0.0     1107.64  5708.9 
2010/01/26  18:00:00  11040.88  7500.98  1835.96  0.0     1109.37  5648.18
2010/01/26  18:30:00  10730.56  7349.21  1806.38  0.0     1094.08  5524.1 
2010/01/26  19:00:00  10523.05  7295.3   1741.06  0.0     1099.17  5419.89
2010/01/26  19:30:00  10474.2   7427.53  1688.83  0.0     1096.65  5347.77
2010/01/26  20:00:00  10541.18  7349.08  1603.33  0.0     1103.64  5335.01
2010/01/26  20:30:00  10271.68  7275.88  1563.59  0.0     1120.28  5426.75
2010/01/26  21:00:00  9987.77   7108.83  1558.61  0.0     1156.98  5381.98
2010/01/26  21:30:00  9817.7    7024.87  1495.44  0.0     1155.68  5249.37
2010/01/26  22:00:00  9469.48   6658.75  1427.09  0.0     1117.32  5060.23
2010/01/26  22:30:00  9115.94   6431.45  1360.79  0.0     1098.2   4869.92
2010/01/26  23:00:00  8776.91   6256.37  1319.33  0.0     1067.84  4774.38
2010/01/26  23:30:00  8444.44   6063.95  1308.49  0.0     1049.24  5051.28
2010/01/27  00:00:00  8238.65   5856.18  1488.97  0.0     1035.94  4959.18
2010/01/27  00:30:00  7983.1    5642.76  1424.49  0.0     1027.86  4748.03
2010/01/27  01:00:00  7752.77   5504.55  1362.56  0.0     1016.43  4612.19
2010/01/27  01:30:00  7419.01   5330.12  1246.54  0.0     1017.65  4974.48
2010/01/27  02:00:00  7187.36   5244.8   1187.31  0.0     1018.72  4791.8 
2010/01/27  02:30:00  7043.19   5190.8   1142.98  0.0     1021.15  4629.48
2010/01/27  03:00:00  6947.47   5152.18  1143.25  0.0     1024.74  4472.97
2010/01/27  03:30:00  6915.36   5121.24  1129.96  0.0     1018.64  4417.89
2010/01/27  04:00:00  6950.56   5074.89  1123.95  0.0     1016.95  4386.71
2010/01/27  04:30:00  7137.8    5148.07  1104.57  0.0     1025.49  4505.27
2010/01/27  05:00:00  7372.4    5191.23  1149.47  0.0     1041.14  4650.37
2010/01/27  05:30:00  7943.99   5322.23  1202.23  0.0     1068.44  4959.07
2010/01/27  06:00:00  8443.8    5521.76  1268.99  0.0     1060.12  5210.76
2010/01/27  06:30:00  8910.47   5919.37  1384.49  0.0     1108.07  5631.73
2010/01/27  07:00:00  9447.33   6395.06  1502.67  0.0     1255.95  5872.92
2010/01/27  07:30:00  9837.98   6872.4   1546.5   0.0     1257.07  5901.7 
2010/01/27  08:00:00  10164.09  7178.26  1558.86  0.0     1238.8   6059.64
2010/01/27  08:30:00  10560.08  7382.63  1552.8   0.0     1253.34  6181.77
2010/01/27  09:00:00  10777.33  7552.71  1588.2   0.0     1261.27  6218.52
2010/01/27  09:30:00  10944.49  7734.21  1656.44  0.0     1260.52  6321.65
2010/01/27  10:00:00  11166.28  7888.11  1671.37  0.0     1256.3   6428.54
2010/01/27  10:30:00  11236.62  7982.54  1695.9   0.0     1245.06  6478.64
2010/01/27  11:00:00  11376.32  8112.91  1770.89  0.0     1214.36  6544.47
2010/01/27  11:30:00  11424.38  8263.99  1812.16  0.0     1205.43  6599.53
2010/01/27  12:00:00  11489.63  8358.29  1856.91  0.0     1211.7   6622.11
2010/01/27  12:30:00  11576.21  8425.15  1894     0.0     1231.24  6719.52
2010/01/27  13:00:00  11624.89  8517.85  1976.57  0.0     1228.09  6777.51
2010/01/27  13:30:00  11681.57  8531.56  1996.85  0.0     1229.03  6782.02
2010/01/27  14:00:00  11661.05  8554.97  2014.35  0.0     1205.22  6600.04
2010/01/27  14:30:00  11502.54  8527.02  2048.08  0.0     1171.73  6684.45
2010/01/27  15:00:00  11349.25  8561.66  2022.78  0.0     1155.87  6759.98
2010/01/27  15:30:00  11265.71  8545.18  2043.37  0.0     1157.68  6784.01
2010/01/27  16:00:00  11169.1   8610.18  2007.97  0.0     1141.24  6741.39
2010/01/27  16:30:00  11017.31  8628.88  1904.28  0.0     1183.58  6681.86
2010/01/27  17:00:00  10635.09  8561.49  1760.3   0.0     1203.75  6549.9 
2010/01/27  17:30:00  10204.87  8408.04  1749.12  0.0     1180.97  6320.24
2010/01/27  18:00:00  10270.97  8245.13  1694.94  0.0     1162.57  6197.94
2010/01/27  18:30:00  9952.45   8073.93  1676.4   0.0     1140.96  6010.4 
2010/01/27  19:00:00  9830.74   7948.77  1573.03  0.0     1163.11  5872.34
2010/01/27  19:30:00  9747.75   7881.04  1574.02  0.0     1180.47  5720.77
2010/01/27  20:00:00  9716      7774.09  1561.68  0.0     1196.8   5729.86
2010/01/27  20:30:00  9534.49   7613.67  1578.33  0.0     1219.65  5731.85
2010/01/27  21:00:00  9161.83   7390.05  1564.68  0.0     1207.22  5590.09
2010/01/27  21:30:00  9014.61   7312.62  1497.03  0.0     1183.48  5393.44
2010/01/27  22:00:00  8728.53   6932.66  1416.29  0.0     1147.88  5195.62
2010/01/27  22:30:00  8577.28   6614.11  1383.99  0.0     1101.69  5015.33
2010/01/27  23:00:00  8361.96   6415.21  1336.32  0.0     1087.73  4900.5 
2010/01/27  23:30:00  8169.76   6242.39  1292.53  0.0     1070.62  5190.87
2010/01/28  00:00:00  7932.17   5993.65  1489.17  0.0     1061.87  5054.89
2010/01/28  00:30:00  7721.2    5792.75  1429.85  0.0     1057.81  4859.98
2010/01/28  01:00:00  7460.3    5630.74  1351.21  0.0     1054.38  4727.6 
2010/01/28  01:30:00  7189.64   5460.18  1229.65  0.0     1047.87  5055.75
2010/01/28  02:00:00  6966.36   5340.54  1195.07  0.0     1043.44  4897.12
2010/01/28  02:30:00  6809.7    5305.25  1152.1   0.0     1048.41  4701.5 
2010/01/28  03:00:00  6751.38   5274.57  1148.01  0.0     1045.25  4608.99
2010/01/28  03:30:00  6751.51   5267.78  1122.69  0.0     1043.43  4557.07
2010/01/28  04:00:00  6834.54   5225.78  1118.09  0.0     1048.26  4538.93
2010/01/28  04:30:00  7051.6    5279.88  1147.02  0.0     1049.38  4651.59
2010/01/28  05:00:00  7325.9    5307.01  1149.16  0.0     1067.31  4779.81
2010/01/28  05:30:00  7882.8    5440.83  1210     0.0     1102.66  5091.99
2010/01/28  06:00:00  8499.69   5639.22  1314.12  0.0     1149.12  5362.08
2010/01/28  06:30:00  9052.78   6064.89  1372.9   0.0     1191.5   5735.14
2010/01/28  07:00:00  9557.22   6547.64  1525.95  0.0     1211.92  6061.04
2010/01/28  07:30:00  9840.59   6982     1634.43  0.0     1226.55  6134.83
2010/01/28  08:00:00  10078.48  7293.79  1671.76  0.0     1211.29  6268.59
2010/01/28  08:30:00  10387.9   7531.86  1724.54  0.0     1200.84  6425.06
2010/01/28  09:00:00  10612.06  7710.17  1779     0.0     1182.47  6483.7 
2010/01/28  09:30:00  10762.14  7868.51  1830.69  0.0     1173.03  6523.86
2010/01/28  10:00:00  10910.11  7974.52  1875.23  0.0     1087.41  6631.6 
2010/01/28  10:30:00  11023.69  8040.06  1894.18  0.0     1174.81  6724.66
2010/01/28  11:00:00  11127.52  8175.59  1891.7   0.0     1199.91  6756.96
2010/01/28  11:30:00  11180.15  8241.82  1860.16  0.0     1183.97  6827.71
2010/01/28  12:00:00  11210.9   8349.81  1830.32  0.0     1176.73  6887.5 
2010/01/28  12:30:00  11353.01  8414.13  1904.15  0.0     1198.57  6970.62
2010/01/28  13:00:00  11451.04  8408.2   1923.57  0.0     1202.1   7058.39
2010/01/28  13:30:00  11452.11  8482.81  1959.52  0.0     1205.06  7096.35
2010/01/28  14:00:00  11383.42  8556.59  1985.23  0.0     1192.8   7109.05
2010/01/28  14:30:00  11266.16  8584.17  2016.36  0.0     1206.01  7103.64
2010/01/28  15:00:00  11151.34  8534.77  2030.26  0.0     1203.83  7130.13
2010/01/28  15:30:00  11106.97  8499.67  2028.54  0.0     1189.55  7147.47
2010/01/28  16:00:00  11008     8476.39  2070.35  0.0     1183.73  7166.26
2010/01/28  16:30:00  10924.83  8381.95  2065.5   0.0     1180.94  7134.72
2010/01/28  17:00:00  10905.52  8300.99  2035.62  0.0     1189.24  7065.58
2010/01/28  17:30:00  10614.68  8240.59  2005.47  0.0     1205.22  6876.5 
2010/01/28  18:00:00  10492.34  8201.85  1927.05  0.0     1203.51  6679.67
2010/01/28  18:30:00  10249.9   8034.42  1861.78  0.0     1185.5   6447.87
2010/01/28  19:00:00  10049.78  8052.46  1765.18  0.0     1188.54  6233.23
2010/01/28  19:30:00  9955.74   8108.86  1694.59  0.0     1181.71  6092.48
2010/01/28  20:00:00  9685.52   8004.24  1585.88  0.0     1180.71  6049.19
2010/01/28  20:30:00  9110.85   7907.42  1549.08  0.0     1181.25  6057.97
2010/01/28  21:00:00  8914.88   7712.72  1542.15  0.0     1176.27  5890.84
2010/01/28  21:30:00  8964.9    7558.27  1480.66  0.0     1162.76  5684.98
2010/01/28  22:00:00  8766.7    7153.41  1408.76  0.0     1142.23  5482.29
2010/01/28  22:30:00  8591.99   6829.41  1333.92  0.0     1095.68  5298.37
2010/01/28  23:00:00  8359.31   6625.79  1278.05  0.0     1073.02  5141.04
2010/01/28  23:30:00  8098.46   6395.52  1256.2   0.0     1054.15  5353.11
2010/01/29  00:00:00  7845.01   6118.05  1382.74  0.0     1035.75  5199.99
2010/01/29  00:30:00  7640.18   5899.88  1327.01  0.0     1027.24  5000.02
2010/01/29  01:00:00  7361.4    5757.5   1256.82  0.0     1032.22  4893.55
2010/01/29  01:30:00  7120.68   5582.15  1171.21  0.0     1019.71  5213.58
2010/01/29  02:00:00  6830.18   5466.44  1091.79  0.0     1012.95  4999.96
2010/01/29  02:30:00  6702.86   5395.87  1056.17  0.0     1010.09  4797.91
2010/01/29  03:00:00  6644.49   5381.36  1047.34  0.0     1003.34  4671.65
2010/01/29  03:30:00  6652.27   5425.01  1060.32  0.0     995.64   4618.63
2010/01/29  04:00:00  6732.62   5367.33  1064.64  0.0     1004.25  4606.13
2010/01/29  04:30:00  6928.29   5336.1   1066.71  0.0     1017.99  4694.38
2010/01/29  05:00:00  7201.45   5356.98  1100.53  0.0     1041.36  4831.25
2010/01/29  05:30:00  7770.65   5557.55  1134.23  0.0     1039.78  5148.16
2010/01/29  06:00:00  8350.82   5713.27  1227.47  0.0     1120.17  5397.46
2010/01/29  06:30:00  8847.73   6051.85  1328.97  0.0     1196.94  5772.21
2010/01/29  07:00:00  9360.92   6441.51  1458.25  0.0     1229.97  6057.01
2010/01/29  07:30:00  9660.01   6870.63  1535.66  0.0     1229.83  6108.03
2010/01/29  08:00:00  9937.58   7158.45  1522.06  0.0     1202.18  6236.11
2010/01/29  08:30:00  10298.99  7371.94  1532.89  0.0     1185.47  6330.8 
2010/01/29  09:00:00  10530.63  7554.93  1544.16  0.0     1147.82  6368.49
2010/01/29  09:30:00  10710.1   7700.74  1559.31  0.0     1079.74  6448.12
2010/01/29  10:00:00  10886.04  7766.75  1588.23  0.0     1118.34  6461.15
2010/01/29  10:30:00  11001.02  7836.45  1619.22  0.0     1118.38  6494.1 
2010/01/29  11:00:00  11113.65  7949.28  1661.94  0.0     1122.99  6504.84
2010/01/29  11:30:00  11131.67  7972.26  1677.95  0.0     1127.09  6369.45
2010/01/29  12:00:00  11199.31  8033.49  1689.22  0.0     1119     6546.57
2010/01/29  12:30:00  11282.85  8103.58  1684.58  0.0     1128.88  6579.3 
2010/01/29  13:00:00  11345.2   8151.85  1714.7   0.0     1149.24  6614.03
2010/01/29  13:30:00  11422.02  8191.42  1728.03  0.0     1141.92  6660.28
2010/01/29  14:00:00  11424.12  8218.35  1745.54  0.0     1125.25  6645.47
2010/01/29  14:30:00  11375.92  8162.51  1744.62  0.0     1143.91  6619.85
2010/01/29  15:00:00  11449.81  8014.11  1718.64  0.0     1137.17  6636.96
2010/01/29  15:30:00  11453.22  7865.33  1730.04  0.0     1137.03  6587.81
2010/01/29  16:00:00  11370.74  7791.25  1744.73  0.0     1143.61  6590.25
2010/01/29  16:30:00  11163.74  7784.23  1745.34  0.0     1154.73  6531.88
2010/01/29  17:00:00  10830.99  7699.96  1715.63  0.0     1167.77  6441.7 
2010/01/29  17:30:00  10339.64  7519.71  1653.25  0.0     1161.87  6273.52
2010/01/29  18:00:00  10081.99  7348.29  1592.36  0.0     1163.55  6072.1 
2010/01/29  18:30:00  9771.19   7137.52  1540     0.0     1146.28  5869.66
2010/01/29  19:00:00  9540.96   7132.59  1496     0.0     1136.55  5740.83
2010/01/29  19:30:00  9442.65   7180.58  1432.35  0.0     1148.91  5640.17
2010/01/29  20:00:00  9467.61   7079.59  1388.57  0.0     1146.92  5629.68
2010/01/29  20:30:00  9293.89   6990.09  1401.28  0.0     1146.04  5651.65
2010/01/29  21:00:00  8945.85   6845.64  1398.11  0.0     1121.07  5563.91
2010/01/29  21:30:00  8893.13   6858.15  1361.66  0.0     1111.42  5397   
2010/01/29  22:00:00  8658.87   6582.74  1310.53  0.0     1130.41  5206.34
2010/01/29  22:30:00  8543.92   6364.52  1298.8   0.0     1110.26  5009.28
2010/01/29  23:00:00  8385.24   6195.15  1283.9   0.0     1092.44  4904.45
2010/01/29  23:30:00  8111.54   6055.46  1246.66  0.0     1064.72  5108.7 
2010/01/30  00:00:00  7820.99   5811.02  1425.93  0.0     1046.69  5004.97
2010/01/30  00:30:00  7589.73   5587.98  1352.61  0.0     1045.03  4814.89
2010/01/30  01:00:00  7376.41   5413.92  1299.99  0.0     1019.94  4655.2 
2010/01/30  01:30:00  7064.63   5285.08  1187.46  0.0     974.14   4975.63
2010/01/30  02:00:00  6775.62   5150.26  1122.83  0.0     954.51   4835.16
2010/01/30  02:30:00  6653.94   5105.71  1069.54  0.0     949.23   4622.53
2010/01/30  03:00:00  6548.02   5103.29  1046.63  0.0     946.48   4458.91
2010/01/30  03:30:00  6502.34   5064.29  1052.28  0.0     942.92   4354.85
2010/01/30  04:00:00  6508.64   5023.77  1031.2   0.0     939.55   4387.87
2010/01/30  04:30:00  6557.94   5023.87  1031.01  0.0     955.52   4421.23
2010/01/30  05:00:00  6664.79   5020.64  1049.95  0.0     964.67   4541.44
2010/01/30  05:30:00  6810.2    5097.81  1069.45  0.0     970.82   4675.18
2010/01/30  06:00:00  7008.21   5157.09  1074.5   0.0     983.74   4748.02
2010/01/30  06:30:00  7338.32   5330.27  1071.45  0.0     1007.12  4850.2 
2010/01/30  07:00:00  7643.23   5549.19  1152.09  0.0     1023.21  5024.9 
2010/01/30  07:30:00  8120.95   5833.07  1219.79  0.0     1035.5   5122.98
2010/01/30  08:00:00  8495.78   6080.93  1258.33  0.0     1055.99  5279.81
2010/01/30  08:30:00  8878.21   6382.28  1307.1   0.0     1067.42  5423.94
2010/01/30  09:00:00  8989.5    6646.61  1404.71  0.0     1064.55  5449.88
2010/01/30  09:30:00  9161.59   6790.71  1478.23  0.0     1054.24  5550.11
2010/01/30  10:00:00  9174.08   6902.18  1521.02  0.0     1050.34  5620.34
2010/01/30  10:30:00  9223.99   6959.05  1574.49  0.0     1049.66  5747.41
2010/01/30  11:00:00  9235.46   6981.99  1636.47  0.0     1051.64  5824.42
2010/01/30  11:30:00  9152.54   7014.01  1688.65  0.0     1028.08  5907.62
2010/01/30  12:00:00  9185.88   7043.21  1726.9   0.0     1001.67  5995.11
2010/01/30  12:30:00  9229.87   7044.81  1761.08  0.0     1014.02  6013.06
2010/01/30  13:00:00  9236.81   7024.87  1796.73  0.0     1015.24  6118.92
2010/01/30  13:30:00  9255.46   7019.41  1846.86  0.0     1008.78  6252.8 
